spotify_track_id,title,artists,spotify_release_date,genres,is_hit,spotify_popularity,final_sentiment,duration_sec,tempo_bpm,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,lyrical_density,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,topic_prob_6,topic_prob_7,topic_prob_8,topic_prob_9,topic_prob_10,topic_prob_11,topic_prob_12,topic_prob_13,topic_prob_14,key_A#:maj,key_A#:min,key_A:maj,key_A:min,key_B:maj,key_B:min,key_C#:maj,key_C#:min,key_C:maj,key_C:min,key_D#:maj,key_D#:min,key_D:maj,key_D:min,key_E:maj,key_E:min,key_F#:maj,key_F#:min,key_F:maj,key_F:min,key_G#:maj,key_G#:min,key_G:maj,key_G:min,genre_Ballad,genre_Indie,genre_Pop,genre_Rap/Hip-hop,_final_sentiment_norm,sentiment_negative,sentiment_neutral,sentiment_positive,cluster_main,vibe
5hzg3RNLhBQEULQXWo3Guu,Tu Là Cải Thiện Chính Mình,Lê Bảo Bình,2022-06-27,"Ballad, Pop, Indie",0.0,10.0,negative,381.13,152.0,0.123521,1496.87,-1.8004,10.1176,-9.473,9.8135,-3.1748,9.0738,-6.2183,9.368,-194.638,110.0645,125.2848,37.3069,15.4845,22.8185,24.7599,17.9193,3.958,11.9477,-0.6059,11.6435,-2.763,10.3195,-4.1373,10.5584,-11.9259,11.7785,0.065521,2963.17,22.49,18.64,23.03,21.58,20.94,20.12,48.04,0.011556,1.0751,2.14,0.9567,0.413,0.2382,0.3893,0.3579,0.2087,0.3178,0.2161,0.3934,0.1998,0.1566,0.2634,0.2285,-0.0744,0.3663,0.1166,0.0383,0.0042,0.0234,3.6899,325.0,0.3323,109.0,112.0,24.0,0.8527,0.1612578092810988,0.087558697614056,0.0615222948115372,0.2667802782327381,0.0535630204167837,0.0305754887680241,0.0315659602251885,0.0246256319900007,0.0853733229682313,0.0489172393577328,0.0465352013527542,0.0246197874770408,0.0298934951739935,0.0273941806149522,0.0198175917158676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,negative,1.0,0.0,0.0,2,Sâu lắng / Thấu cảm
3WcbWVCIzhL34CBTZt3HAY,OPEN DAT SHIT,VCC Left Hand,2022-06-28,"Rap/Hip-hop, Pop",0.0,8.0,negative,257.49,143.55,0.454746,2212.29,9.3921,9.6501,-3.2238,8.8083,5.7237,8.3122,1.4575,8.7086,-36.577,69.8079,97.1962,40.986,27.9995,33.3458,25.5758,18.259,13.423,16.2559,17.2334,13.5275,4.4362,11.7832,15.298,11.3022,0.4896,11.4788,0.063698,4962.89,18.49,13.85,17.13,18.22,18.06,18.5,49.01,0.012433,1.7018,4.49,0.9651,0.7178,0.5238,0.4884,0.5592,0.604,0.4892,0.4231,0.5327,0.4857,0.4753,0.5114,0.5277,-0.0392,0.2205,-0.0314,0.2602,0.0564,0.1,3.0731,683.0,0.5813,272.0,259.0,38.0,2.6525,0.0850502180952444,0.0688983465804336,0.0685837365150085,0.034476080785356,0.027108898405337,0.0550482084046988,0.0138667897031225,0.0125776499953175,0.0445952972421657,0.0181541395732045,0.0667958466013406,0.0496305594927263,0.0217506108498139,0.018702713319047,0.0323233108716523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,1,Bùng nổ / Sôi động
1apO3o38MRyJWwl3E0KVhG,Quỳnh Hương,Mew Amazing,2022-06-28,"Rap/Hip-hop, Pop, Indie",0.0,18.0,negative,214.59,172.27,0.122577,1995.28,1.6028,8.3439,-4.5361,9.2839,4.5084,9.4893,-3.5031,7.8329,-141.3454,124.0341,113.2696,49.465,-8.4217,20.5249,15.7106,16.4807,6.4188,12.8487,3.1561,14.3131,4.6873,10.3379,2.0855,10.7487,-1.0386,9.0254,0.086092,4127.56,22.79,15.7,18.98,18.76,18.67,19.0,47.91,0.020324,1.2723,3.74,0.9669,0.2531,0.4007,0.5379,0.3387,0.4359,0.3033,0.4,0.3091,0.3287,0.4531,0.3115,0.3262,0.2298,-0.0367,-0.0185,-0.1144,-0.0213,-0.0104,2.5324,309.0,0.4854,101.0,75.0,16.0,1.44,0.0626982576351435,0.0828899389296813,0.0093055659508155,0.0173783585426471,0.611833262584773,0.0099915799181089,0.0166944233117858,0.0149574156279453,0.0812708419740427,0.0132680697091346,0.0116918664482511,0.0076777315695133,0.0138371587114101,0.0152769827710619,0.005983989866651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,negative,1.0,0.0,0.0,2,Sâu lắng / Thấu cảm
0TW7yvunXIaCNdeZCdl1A8,Daddy,Liu Grace,2022-06-28,"Rap/Hip-hop, Pop",0.0,17.0,positive,150.22,161.5,0.266247,2631.97,6.2156,11.5279,-4.3314,10.5783,2.5252,9.3973,-1.449,8.6693,-87.3293,134.0202,87.2169,48.7931,14.4425,34.1989,9.1365,24.6654,8.5446,19.699,3.2813,20.8683,-12.1797,20.8518,4.582,16.9421,0.5044,14.4988,0.131752,5352.08,18.81,15.49,17.08,16.58,19.21,18.67,48.78,0.039897,1.8204,3.81,0.9719,0.4049,0.4039,0.322,0.3343,0.4713,0.5502,0.4205,0.3401,0.3726,0.3995,0.4806,0.4811,0.0406,0.0127,-0.1216,0.0097,0.0185,0.0038,1.577,394.0,0.4975,176.0,170.0,7.0,2.6228,1.0135570783147057e-307,9.361087542444745e-308,3.863554606444605e-308,2.865921219983319e-308,3.231841147137935e-308,1.024812223116552e-307,1.643074712995381e-308,1.527262703317188e-308,5.437037671374527e-308,1.9640700837829523e-308,4.922466122912579e-308,1.0,2.946921077901557e-308,2.461149483428989e-308,9.424031551368967e-308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,positive,0.0,0.0,1.0,1,Bùng nổ / Sôi động
25nfHFdZ5m6lHrYFldxUiH,Str4wb3rry Shortc4k3,V#,2022-06-30,"Rap/Hip-hop, Pop",0.0,16.0,positive,216.5,143.55,0.175734,2113.87,1.1215,14.2534,-11.8852,11.1539,-7.7711,10.6139,-7.6755,8.9835,-111.4662,78.9365,102.2436,35.0479,9.7423,24.3422,10.2301,17.6884,-6.1929,15.2773,1.4191,14.2937,-4.4279,11.0576,-6.9513,12.2748,-5.0382,11.3061,0.0813,4652.2,21.18,17.0,20.57,21.19,21.14,19.13,48.1,0.01488,1.4454,4.41,0.965,0.3524,0.3974,0.2814,0.4222,0.2972,0.4213,0.2904,0.2587,0.4699,0.331,0.3738,0.2771,-0.2184,0.0434,-0.0318,0.0383,-0.003,-0.0139,1.3713,445.0,0.4944,195.0,153.0,10.0,2.0554,0.1487076715528012,0.1937522268725166,0.017384948626157,0.0193757701380084,0.027343197997276,0.0505500114531176,0.0104358122735644,0.0092469502617052,0.0533401919142317,0.0122575837274698,0.0418719539938034,0.021644091570748,0.0495761191527814,0.0341627756104338,0.0135389392399534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,positive,0.0,0.0,1.0,4,Bình yên / Chữa lành
3ho1OQb9SFtCt3MIiRZ8Si,Bắt Cóc Con Tim,Lou Hoàng,2022-06-30,Pop,1.0,46.0,positive,197.55,143.55,0.238086,2047.54,-1.3132,12.1553,-4.2075,10.1487,-3.6185,11.1695,-5.2062,10.2177,-88.7631,99.9018,100.4147,36.3865,18.3718,23.805,36.6786,19.5977,3.1462,13.6002,8.3157,13.6475,-9.2221,12.4031,3.0345,12.6439,-3.2033,10.6126,0.077683,4572.53,23.62,18.2,21.44,19.35,19.49,19.28,48.6,0.015913,1.5526,3.88,0.9685,0.254,0.3271,0.3478,0.2954,0.4917,0.2973,0.3868,0.2785,0.4175,0.4685,0.305,0.4054,0.1479,-0.2246,-0.0857,0.0097,-0.0043,-0.0114,2.3091,398.0,0.3467,133.0,118.0,12.0,2.0147,0.1242425360236431,0.199734175474106,0.0127048672747834,0.016805796295043,0.0361075028376983,0.0214492215478619,0.0118732937094063,0.0105205870921363,0.0865638670141503,0.0125338941718042,0.0221920141584882,0.0143658298517987,0.0495754907047129,0.2504753214684691,0.0102458684608272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,positive,0.0,0.0,1.0,4,Bình yên / Chữa lành
2e6uyFP80Vuaz7V7bDWD0e,Chạy Khỏi Thế Giới Này,Da LAB,2022-06-30,"Rap/Hip-hop, Pop",1.0,58.0,negative,255.43,143.55,0.158406,1812.9,2.0015,9.7121,-5.0436,9.6321,-0.5399,8.7871,-10.1718,8.5695,-131.966,93.7299,114.1682,40.4929,22.7488,22.1,27.5908,19.1223,1.0433,14.2562,3.9807,14.7153,1.8578,12.4864,-1.4543,10.8675,-2.3789,9.985,0.066309,3988.23,24.26,16.21,20.73,20.5,19.05,18.77,47.18,0.010873,1.4425,3.39,0.9635,0.4168,0.2495,0.2633,0.194,0.3585,0.5192,0.2738,0.3598,0.2831,0.4273,0.3183,0.2657,0.0584,0.2309,-0.1295,0.0234,0.0049,0.003,2.7039,540.0,0.3981,184.0,147.0,31.0,2.1141,4.4828774160682324e-307,1.561755044491432e-307,2.8047086158896154e-308,5.112300970949375e-308,1.5769317327272586e-307,2.9726524107510006e-308,3.482709043149711e-308,2.776533847907598e-308,1.0,3.242467604805856e-308,3.580233179632406e-308,2.208100564824085e-308,5.323071098199722e-308,5.561816878105798e-308,1.6943673421937063e-308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
5i17rzCuZfYVzoP441PXGu,1 Cọng Tóc Mai,Tóc Tiên,2022-06-30,"Pop, Rap/Hip-hop",0.0,12.0,negative,197.05,95.7,0.32433,2790.07,4.6128,10.5446,-3.9967,8.8614,-0.0025,8.5729,-4.494,8.079,-0.6844,82.0603,74.4869,28.6528,3.2828,25.5972,21.9189,18.5864,-2.2282,14.8298,2.8646,13.6513,2.7616,11.0768,2.0441,10.2739,-2.5358,10.036,0.122994,6054.47,19.63,13.65,15.83,15.91,16.13,16.61,47.97,0.040685,1.4964,4.43,0.9778,0.4938,0.4236,0.3759,0.4203,0.4651,0.6125,0.5192,0.4738,0.4518,0.4141,0.444,0.4384,-0.0293,0.0749,-0.0324,0.0166,-0.0209,-0.007,1.3517,549.0,0.255,251.0,219.0,8.0,2.7861,0.0627051925075778,0.0704941621432404,0.0134708902285644,0.0128493947137891,0.0150599475844139,0.6527947740489889,0.006825150614123,0.006146744610197,0.027364446156403,0.0081725661939463,0.0304923387739032,0.025354787269948,0.019105748094032,0.0142326383811418,0.0137074683893976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
6hLEsk1t37XKNwtTQ3iI1b,Cơn Đau,Wren Evans,2022-06-30,"Rap/Hip-hop, Pop",1.0,39.0,negative,219.06,129.2,0.144219,2045.15,5.028,9.4721,-0.3044,9.9451,2.7248,8.914,-3.0327,8.8507,-160.4573,118.1377,87.9003,38.2907,16.2652,20.1411,31.8529,16.9004,10.5599,13.8385,9.2956,12.7432,3.354,11.9917,3.7947,11.5012,2.0594,10.3774,0.068959,4577.5,18.23,16.81,19.17,17.55,16.71,16.28,46.92,0.033745,1.6018,2.91,0.9704,0.4205,0.3106,0.3474,0.4111,0.3374,0.39,0.3524,0.4731,0.3929,0.3468,0.4483,0.3677,-0.0417,0.1157,0.042,0.0173,0.002,-0.0163,1.2182,398.0,0.3794,122.0,135.0,25.0,1.8169,0.3698376809437548,0.1067965991135329,0.0220016941263409,0.0299805554477324,0.0411105597419865,0.0316805131724358,0.0153833536241969,0.0128509125914569,0.0935229574484968,0.017782404181738,0.0401342206673469,0.0195792738110732,0.0654733499076677,0.0541730173288178,0.0135543994955381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
3zMeRpFacbOmgrGrXfjkSj,Shrek n Fiona,V#,2022-06-30,"Rap/Hip-hop, Pop",0.0,12.0,positive,175.83,136.0,0.200639,2230.75,4.001,13.6137,-6.7046,10.6712,-4.9002,11.2266,-8.1457,11.4227,-137.864,97.7145,94.0631,39.3031,42.4032,35.8887,15.9716,22.0513,2.4418,16.6183,5.4962,16.9315,-1.9511,14.0498,5.1873,14.3152,-3.8689,13.4633,0.072123,5127.08,22.74,18.42,22.07,22.35,20.51,19.03,48.27,0.013635,1.5579,3.65,0.9712,0.4345,0.2839,0.2718,0.2361,0.399,0.5573,0.3412,0.4467,0.343,0.4792,0.3495,0.2514,0.1691,0.2292,-0.1739,-0.0569,-0.0432,0.0158,3.9373,339.0,0.531,146.0,127.0,8.0,1.928,0.0825456495252284,0.0893192446340685,0.0228579195744432,0.0203595869975036,0.0220281921329417,0.4040423289555191,0.0102544167527625,0.0092843743126301,0.0386459057738807,0.0125541721065636,0.0568289547300513,0.043704339123437,0.0240356235471154,0.0191216528333162,0.0222516346245689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,positive,0.0,0.0,1.0,4,Bình yên / Chữa lành
2DhSku1iI1dPvNv8oDrlZu,Don't love me,Fuji,2022-06-30,"Rap/Hip-hop, Pop",0.0,8.0,negative,181.94,103.36,0.216041,2188.92,2.4491,10.5541,-5.3117,10.674,3.3419,11.3345,-1.702,9.4825,-91.137,88.7139,96.3975,34.4413,12.0867,23.0569,17.8484,17.2581,0.4987,17.4359,1.544,16.2526,-5.7763,13.8011,-0.766,13.129,-9.6649,11.2021,0.081102,4869.99,20.93,16.73,19.62,18.95,18.84,18.01,49.2,0.016497,1.3565,2.31,0.9584,0.2841,0.2765,0.3813,0.2777,0.3666,0.3521,0.2613,0.3358,0.3356,0.5378,0.4476,0.3112,0.2177,0.1196,-0.0848,-0.0738,-0.0113,-0.0034,2.5851,280.0,0.5929,88.0,102.0,22.0,1.539,1.0,2.6346728195439498e-307,4.3105738652440483e-308,5.178224659756551e-308,6.902885550658116e-308,9.82148215231681e-308,2.670103036297045e-308,2.307583934331011e-308,1.4357034880033233e-307,3.1479090849965144e-308,9.90292608481844e-308,4.812851916340123e-308,1.4443410540941215e-307,9.081150882157055e-308,3.1034003138242894e-308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
6lePvws0XqBr3VngU2hJee,Còn Tuổi Nào Cho Em,Bùi Lan Hương,2022-07-01,"Pop, Indie",1.0,36.0,negative,154.74,99.38,0.081497,1582.94,2.5929,13.6036,-25.3008,11.0313,-4.9079,9.4023,-12.0035,9.0557,-273.0678,95.4271,108.2327,36.0399,24.5767,25.1251,36.4722,18.7556,8.312,17.2534,0.7654,16.7369,18.8107,15.1922,-6.9547,11.2855,-10.3838,10.9674,0.058364,3111.67,21.65,22.68,25.09,23.39,22.09,25.79,49.98,0.009785,1.3189,2.91,0.9402,0.2812,0.2113,0.2608,0.1992,0.2843,0.232,0.1354,0.142,0.2405,0.4523,0.3115,0.287,0.3053,0.0252,-0.1748,0.0372,-0.0436,0.0388,5.5466,157.0,0.5541,64.0,43.0,7.0,1.0146,0.0345804169969198,0.024058462690813,0.0045106305612281,0.008575131312788,0.8108732971958239,0.0044041466489933,0.0094831560619184,0.0075750598120094,0.0651171961730238,0.0067590010644769,0.0051563091441495,0.0035110410779858,0.0061451884116881,0.0063933149250423,0.002857647923139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
31BvBrBYjyNumhjMWNZ3Aq,anxiety luon o trong dau anh,PAR SG,2022-07-01,"Rap/Hip-hop, Pop",0.0,20.0,negative,124.48,184.57,0.13287,1206.37,5.3622,13.3218,-5.9763,11.1159,2.161,12.8126,-6.4924,7.9091,-251.3177,112.2129,129.4924,38.3978,18.6739,23.1567,8.828,18.1217,34.9575,18.3499,14.9505,18.6816,0.0959,18.4073,-10.1263,13.4219,-5.2303,9.8639,0.044757,2381.66,22.35,18.49,20.79,20.59,24.62,17.68,46.39,0.002155,1.3902,3.29,0.9578,0.3769,0.3475,0.3613,0.5792,0.4645,0.383,0.2853,0.2355,0.3324,0.2795,0.3324,0.3826,0.0386,-0.1654,0.1672,0.1093,0.0434,-0.0368,3.4455,209.0,0.6172,60.0,59.0,12.0,1.679,0.0681550429203896,0.0208671379136377,0.0050471943033879,0.0067793693607909,0.0089628922892559,0.0064225195397444,0.0038105840434596,0.0031754983521149,0.0198708239287523,0.0042262342496015,0.0086256502864531,0.0043785779925012,0.0107506094968262,0.0106131189693873,0.0032761243465975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
0MoiS3aD2aOyhhhuuBAe7R,Vì Chính Là Em,Hồ Ngọc Hà,2022-07-01,Pop,0.0,19.0,negative,208.11,117.45,0.191644,1892.4,8.6055,10.6903,-1.5894,8.9786,5.0713,8.1203,-0.1216,7.8605,-133.926,91.9888,107.6306,38.6978,11.5924,32.0676,23.345,18.3918,9.8769,14.3714,9.3578,12.6252,0.3306,11.9595,7.7545,11.2552,-1.2912,10.1237,0.066848,4324.28,21.82,15.36,16.41,16.3,17.1,17.84,48.86,0.012994,1.6263,4.19,0.9607,0.5486,0.4799,0.3778,0.3793,0.4271,0.6058,0.5076,0.4301,0.3483,0.312,0.303,0.3289,-0.0183,0.0892,-0.0995,0.0959,-0.0209,0.0032,1.8972,166.0,0.4518,57.0,59.0,11.0,0.7977,0.1430110442979461,0.2922863890306102,0.0242630815114528,0.0300535652864423,0.0527718938636699,0.0411956508525939,0.0188259590284572,0.0169985108621759,0.0896650564270763,0.0211259005735181,0.0484472580502216,0.0254002564260876,0.0480934863261122,0.0507755598185496,0.0177465678811756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
1zOLN2oPBKt1VcENqfSaBt,Mưa Hồng,Bùi Lan Hương,2022-07-01,"Pop, Indie",1.0,34.0,negative,216.57,64.6,0.189244,1568.74,8.1817,12.5933,-12.0698,9.9658,2.9503,7.8071,-1.7505,8.6116,-132.3795,82.7872,126.2631,35.4123,-0.1574,17.1682,25.5555,14.9815,4.8729,12.4474,3.0883,11.3963,14.0128,14.4203,0.9203,9.5683,-7.9497,8.6157,0.066592,3237.59,18.56,19.41,23.03,23.12,22.6,23.84,51.06,0.005656,1.1928,2.02,0.9704,0.3405,0.211,0.2838,0.2111,0.3796,0.4737,0.2582,0.2953,0.2352,0.3316,0.2127,0.226,0.0576,0.2575,-0.1808,0.0205,-0.042,-0.0277,4.0469,198.0,0.5354,72.0,62.0,17.0,0.9143,1.7270923923529846e-307,1.1312770261032626e-307,2.170351660283522e-308,4.1321626862085524e-308,1.0,2.1153205515871245e-308,4.424056553268797e-308,3.492032730841958e-308,3.3348222488422804e-307,3.2124058703139014e-308,2.4757854826393555e-308,1.6840147055359404e-308,2.986657672689674e-308,3.0812189001718875e-308,1.369447175126773e-308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
0FlRcU01fib11Ba0UYUiO0,Tình Sầu,Avin Lu,2022-07-01,"Pop, Indie",0.0,21.0,negative,120.69,92.29,0.117947,2267.32,2.505,9.8053,-7.0809,8.5884,2.4697,7.3755,-3.006,7.8784,-167.7927,118.3597,89.3859,37.0252,20.9469,18.1725,28.5957,17.7196,6.1774,13.0518,11.6396,12.8053,4.975,10.3745,4.5157,9.0416,-3.7039,9.8495,0.082758,4971.57,17.8,18.54,21.86,19.56,18.45,17.89,47.78,0.026982,1.6836,3.59,0.9807,0.2341,0.3208,0.2628,0.3074,0.4686,0.2625,0.1867,0.1963,0.3425,0.4779,0.3059,0.3452,0.2079,-0.1104,-0.1075,0.0757,0.0219,0.015,2.9205,135.0,0.5852,56.0,23.0,10.0,1.1186,0.1332478027582648,0.078285446111727,0.0151158280312158,0.0282205368077401,0.3259053675538442,0.0147240664063758,0.0275147671749151,0.0218473029528738,0.2519301148204232,0.0212395849035857,0.017475612191689,0.011648508630048,0.0211027307268962,0.0223009718666875,0.0094413590637133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
2I2XfnFrTvmkLvL0PWD3qu,Hạ Trắng,Bùi Lan Hương,2022-07-01,"Ballad, Pop, Indie",0.0,29.0,positive,119.34,129.2,0.162105,1924.4,6.3351,12.7788,-21.9466,11.6422,-4.9669,8.8513,-11.4672,8.5708,-152.0407,99.7971,106.5794,33.9419,-1.2865,21.5204,13.6238,15.1533,-5.0816,13.7802,-10.7223,12.8823,7.24,14.8524,-7.3179,9.9821,-10.8403,10.5258,0.087705,3737.24,18.55,19.46,23.14,24.34,22.9,25.89,50.83,0.009978,1.2414,3.74,0.9368,0.1575,0.2254,0.4179,0.2336,0.2448,0.3039,0.2023,0.2748,0.2327,0.4088,0.2403,0.1482,0.2124,0.1561,-0.1226,-0.1242,-0.0244,-0.0239,4.4802,140.0,0.5571,60.0,44.0,12.0,1.1731,0.0928380270681456,0.0679567167814233,0.0123483155630106,0.0237975513380197,0.4046331121583825,0.0120674843087554,0.0262194357571295,0.020936789121408,0.1714621309373055,0.0185748721264489,0.0142087872699379,0.0095568548031442,0.0168071209093986,0.0175321155830268,0.0076662361135194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,positive,0.0,0.0,1.0,2,Sâu lắng / Thấu cảm
7KCopAovDYfDtzb4cUDrP7,Công Chúa Bong Bóng,BMZ,2022-07-03,"Pop, Indie",0.0,22.0,negative,217.5,86.13,0.140331,2175.04,-2.78,9.9348,-7.6512,10.7309,-2.81,11.5375,-7.8014,10.6926,-141.3951,104.8852,93.293,36.9444,10.0415,22.4554,27.0577,17.8499,8.2107,14.8664,-2.2592,12.9769,-6.5765,12.6436,-2.3839,11.8509,-1.5115,11.6572,0.090338,4691.67,23.68,18.56,22.41,21.08,20.72,19.79,48.25,0.018167,1.2711,2.68,0.9722,0.4278,0.2513,0.3459,0.2401,0.3561,0.3332,0.2815,0.4843,0.2592,0.2526,0.1935,0.3107,0.193,0.2346,0.0633,0.0845,0.0003,-0.0137,2.4983,346.0,0.5087,93.0,117.0,21.0,1.5908,0.0588768688889362,0.0402628155825914,0.0061544302461789,0.0127690777788564,0.070560548123946,0.0066912044745332,0.0109201042906738,0.0084507027151246,0.1529213712601879,0.0090098778837017,0.007681215560082,0.0051224578765597,0.0102132732130398,0.0112351718059762,0.0039122206082748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
1R2CGVLsCsZyVEK8a2IrXW,Gã Trai Mơ,Nguyễn Trung Đức,2022-07-04,"Pop, Indie",0.0,15.0,negative,165.11,107.67,0.176642,2057.04,1.3988,10.3445,-6.1843,9.5897,1.9708,10.4508,-2.3186,9.7405,-120.2338,99.7183,98.5447,32.7283,-2.8477,19.5403,3.3193,19.6436,-4.2039,15.3206,-0.7905,13.6402,-8.1863,12.9272,-0.8278,12.1799,-7.3526,10.9077,0.073495,4465.36,20.93,16.86,18.04,17.84,18.13,17.07,49.01,0.015669,1.3352,2.72,0.976,0.4133,0.3773,0.2381,0.2938,0.2842,0.4023,0.2316,0.2669,0.39,0.408,0.4949,0.3406,-0.1434,0.0596,-0.0684,-0.0389,0.0081,-0.0158,2.609,260.0,0.4308,102.0,71.0,9.0,1.5747,0.1444769045763578,0.2973786706584925,0.0201857653834599,0.0292587995216664,0.065708138838768,0.0309826413343196,0.0200639856695966,0.0181200023505105,0.1124644857083852,0.0209599267294347,0.0337688965499096,0.0207865515394112,0.0472342166852183,0.0624633350602722,0.0150155092533532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
7vTCgOd2SMWv0FHudD2C4h,Đêm Dài,LK,2022-07-07,"Pop, Rap/Hip-hop",0.0,11.0,neutral,240.88,99.38,0.278478,2242.45,7.3112,10.7064,-0.1811,8.9427,3.6376,8.4374,-3.1667,7.7833,-48.1105,89.4786,96.0666,36.5234,18.8003,24.3851,29.9879,18.7385,1.9191,12.9632,11.3651,11.4416,-3.863,11.5131,4.4165,10.4352,-3.234,10.7816,0.081452,5049.71,21.5,16.09,18.6,17.89,17.54,17.01,47.12,0.018765,1.503,4.48,0.9782,0.3468,0.3338,0.2777,0.3947,0.3505,0.4933,0.4153,0.4531,0.5745,0.4414,0.4606,0.3196,-0.1801,-0.0067,-0.0602,-0.0046,-0.0202,-0.0118,2.2001,218.0,0.3578,98.0,69.0,9.0,0.905,0.0283410247943751,0.0179350715248889,0.0121378166307158,0.025255656589365,0.0116691823225685,0.006370244099541,0.0082133402996529,0.0065149254478939,0.0167991372753356,0.0161042369641758,0.0089620795288011,0.0053426129481026,0.0056901530018749,0.0053697638576712,0.0044973395478906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,neutral,0.0,1.0,0.0,3,Tươi mới / Yêu đời
