track_id,file_name,title,artists,is_hit,spotify_popularity,artist_followers,spotify_release_date,spotify_genres,total_plays,spotify_streams,duration_sec,tempo_bpm,musical_key,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,sentiment,sentiment_score,sentiment_confidence
6Qwl74olNi1rl65FNxG5We,Và Thế Giới Đã Mất Đi Một Người Cô Đơn.mp3,Và Thế Giới Đã Mất Đi Một Người Cô Đơn,marzuz,1,58.0,39829.0,2024-05-18,"v-pop, vietnam indie, vietnamese hip hop",151000.0,850448.0,201.18,136.0,D:maj,0.219346,1811.25,0.3443,13.2665,-8.8487,11.4069,-3.3937,10.2159,-7.3534,10.6196,-126.3605,124.5056,113.6947,39.7164,16.9875,25.1266,13.3068,18.5262,7.8726,13.1263,1.7103,15.4646,3.1258,11.7499,-2.9027,12.6516,-3.7464,11.9744,0.064499,3957.89,23.95,17.78,20.36,20.46,20.89,20.84,46.31,0.02158,1.4051,2.95,0.9704,0.2458,0.3081,0.3703,0.2968,0.3356,0.3136,0.3984,0.3569,0.2789,0.3808,0.3016,0.2666,0.1707,-0.0109,-0.0262,-0.1109,0.0124,0.0092,2.1144,153.0,0.3725,44.0,38.0,24.0,neutral,-0.1765,0.3542
33POGASAcJYegIc3CUobPU,Kiếp Sau Vẫn Là Người Việt Nam.mp3,Kiếp Sau Vẫn Là Người Việt Nam,Quốc Thiên,0,43.0,53729.0,2025-08-07,"v-pop, vietnamese bolero",756000.0,394442.0,228.71,172.27,A#:min,0.178267,1982.99,5.8727,11.0119,-5.2378,12.0003,0.8187,10.3051,-1.2872,9.7394,-90.3068,110.9611,108.4315,31.2118,-7.4733,16.2462,11.6636,15.9951,-5.1481,12.7059,3.738,12.3753,0.2004,11.1628,1.8316,13.2554,-4.6679,10.8917,0.089485,4110.87,18.56,14.54,18.17,18.74,18.64,18.85,47.43,0.017114,1.2579,3.43,0.9691,0.2646,0.3068,0.2661,0.3922,0.3065,0.4739,0.2579,0.2476,0.374,0.3193,0.4891,0.2504,-0.1728,0.0433,-0.0563,-0.0321,-0.0051,-0.0196,2.0744,268.0,0.4552,85.0,84.0,27.0,positive,0.5342,0.2135
4zJmtAph1ENoEnSFHO3tlk,Dừng Lại Đây Thôi.mp3,Dừng Lại Đây Thôi,Hoa Vinh,1,54.0,26644.0,2019-09-25,"v-pop, vinahouse",141200000.0,5248423.0,255.24,123.05,F:min,0.167008,1694.07,-2.0055,9.3746,-7.5522,8.9132,-6.4244,9.1883,-7.2028,8.419,-149.8643,122.8793,118.1948,41.5179,8.397,20.8068,21.8519,17.4141,7.9374,11.3631,3.4676,9.4927,-4.8191,9.6831,0.5122,9.8075,-10.7427,11.2878,0.074747,3533.18,24.23,18.53,23.99,22.45,21.87,21.21,47.66,0.01389,1.055,2.8,0.9575,0.2671,0.1485,0.1912,0.3425,0.2321,0.4105,0.2358,0.4283,0.3932,0.178,0.207,0.1527,-0.2483,0.2274,-0.0069,0.1051,-0.0272,-0.0128,3.7308,134.0,0.6567,42.0,45.0,5.0,neutral,-0.0909,0.2821
0gxXkhbz8x0P0GNN2Pc3lm,kịch bản.mp3,kịch bản,táo,1,58.0,450395.0,2025-10-23,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",196000.0,1675757.0,273.8,143.55,F:maj,0.215342,1267.38,-4.4331,10.0143,-12.075,8.914,-8.2022,8.7979,-12.4734,8.2945,-121.4325,86.4593,163.6414,45.3109,-21.0588,24.5412,9.1603,14.0905,2.9676,15.503,-15.5208,14.9542,-4.4897,13.4165,-7.6925,10.7647,-7.2678,9.285,0.055919,2411.27,24.85,17.14,20.61,19.85,19.93,21.95,46.11,0.00262,1.1573,2.69,0.9498,0.3119,0.22,0.2666,0.2147,0.4172,0.445,0.2495,0.3628,0.2676,0.5103,0.3362,0.2486,0.0793,0.2581,-0.1664,0.0284,0.002,-0.0093,3.2303,529.0,0.5652,173.0,176.0,28.0,neutral,0.1408,0.2243
33S16Xa5cZmLPhn6eZI4Nm,đợi.mp3,đợi,52hz,1,62.0,326028.0,2024-01-31,"v-pop, vietnam indie, vietnamese hip hop",4500000.0,30126540.0,197.0,78.3,D:maj,0.223128,1813.91,4.6008,9.6906,-3.6742,11.7712,0.603,9.9699,-7.2936,11.9758,-117.9386,78.4379,110.8423,30.3247,11.9641,20.5232,25.2477,15.2331,9.6865,13.3354,2.7417,11.39,4.7617,11.453,-3.5671,13.1103,10.056,12.3869,0.061222,4125.63,23.08,18.86,21.36,21.38,21.75,22.15,49.19,0.005821,1.3126,2.82,0.9568,0.2209,0.3415,0.3425,0.3071,0.3454,0.2901,0.3981,0.2938,0.2538,0.3463,0.309,0.2674,0.1508,-0.0692,-0.0109,-0.0529,0.0182,0.0255,3.1313,277.0,0.5018,83.0,90.0,20.0,neutral,-0.0115,0.2762
34R5Zs20M50s5lmpdZAMQa,Có Quá Trễ.mp3,Có Quá Trễ,(S)TRONG,0,39.0,23344.0,2025-09-24,"v-pop, vietnam indie",321000.0,166926.0,221.25,129.2,A#:maj,0.323726,2100.8,1.5451,9.6333,-2.7829,9.0743,0.4602,9.65,-3.7239,8.6666,-55.9925,103.5419,103.399,32.9363,27.5709,23.4864,13.8463,15.5534,5.7869,13.4087,13.2873,10.5645,-1.0538,9.5615,3.4743,10.0948,-2.1267,8.3639,0.066034,5018.87,22.01,17.13,20.17,19.4,19.21,18.55,47.53,0.011239,1.3645,3.47,0.9627,0.3697,0.3549,0.2867,0.3295,0.2634,0.4024,0.26,0.2613,0.3572,0.3341,0.3981,0.2652,-0.1512,0.0749,-0.0509,-0.0183,-0.0185,-0.0031,2.8103,342.0,0.3538,90.0,113.0,24.0,neutral,0.16,0.1316
1K0HQ30Wc11okzlcnFA7Ub,không thể say.mp3,không thể say,hieuthuhai,1,67.0,2587476.0,2023-10-16,"v-pop, vietnamese hip hop, vietnamese lo-fi, vietnam indie, vinahouse",102000.0,67892485.0,228.41,95.7,G:maj,0.230747,2407.29,8.9931,14.025,-6.463,10.3616,-5.3597,10.009,-5.5215,10.444,-75.4067,90.8443,90.5779,35.595,9.796,27.7588,2.2065,17.6211,4.9477,14.9232,2.8931,14.2948,-7.9632,12.6616,8.8438,12.1191,-7.7037,12.8046,0.091402,5541.44,24.08,19.41,20.89,21.11,20.17,18.32,48.85,0.018572,1.5978,3.38,0.934,0.2318,0.2438,0.4179,0.2291,0.25,0.1862,0.321,0.4559,0.299,0.443,0.2707,0.3402,0.2353,0.0435,0.0695,-0.0527,0.0083,-0.0005,2.2977,571.0,0.3205,155.0,143.0,42.0,positive,0.3129,0.2555
4z8hRN2ykeruWRhreZWtpH,CŨNG MAY LÀ Ế.mp3,CŨNG MAY LÀ Ế,ANH TRAI SAY HI,0,0.0,0.0,2025-11-18,"v-pop, vietnamese hip hop",420000.0,450978.0,222.71,99.38,A#:min,0.196972,2332.52,5.2466,12.1647,-2.6586,11.2738,0.6658,10.9059,-1.1595,10.1399,-87.8166,85.8241,85.3027,33.2343,-2.2115,26.377,8.2162,19.7275,0.5826,17.2394,1.7373,14.4124,-5.3511,14.3207,2.3374,12.3076,-7.488,13.0549,0.093453,5105.12,20.34,16.55,20.58,19.87,19.69,18.89,47.6,0.0173,1.663,4.11,0.9653,0.311,0.3421,0.2717,0.3833,0.2937,0.4226,0.2545,0.2295,0.2926,0.2982,0.4539,0.2697,-0.177,0.0624,-0.0462,-0.0742,0.0179,-0.0046,1.5813,513.0,0.4405,147.0,160.0,29.0,positive,0.3745,0.2197
7al6ZREBUKbtwH2VpsaAkh,Khép Lại.mp3,Khép Lại,Linh Hương Luz,0,14.0,13233.0,2025-08-22,"vinahouse, v-pop, vietnamese lo-fi",296000.0,14502.0,282.0,161.5,E:maj,0.136345,2150.17,-5.8503,9.1054,-11.1187,8.8501,-6.1542,8.7853,-4.8618,9.3555,-141.2052,116.1053,103.439,35.4702,11.2346,21.768,15.8741,16.4396,5.8943,12.6447,-1.7428,15.2155,7.8269,12.8389,-11.7192,12.5299,1.8761,12.4195,0.087001,4772.6,19.94,18.78,21.91,20.73,20.56,21.25,44.02,0.018359,1.0366,1.55,0.9584,0.2454,0.4218,0.2858,0.2422,0.4395,0.2366,0.3035,0.1729,0.2707,0.3153,0.2155,0.3695,0.1908,-0.3059,-0.1036,0.0399,0.0179,-0.025,3.0618,335.0,0.3075,120.0,121.0,19.0,neutral,0.0044,0.2921
5LQpQ6SDeaz6SIkR0lvsoC,đưa em về nhàa.mp3,đưa em về nhàa,grey d,1,61.0,478059.0,2023-04-24,"v-pop, vietnam indie, vietnamese hip hop",15600000.0,43195791.0,240.0,92.29,A#:maj,0.229503,1687.0,2.4091,10.3857,-8.8284,9.2654,-5.15,9.2389,-8.2028,9.4415,-116.9579,97.676,119.1891,43.2884,22.0326,23.9906,24.0616,19.4201,8.5803,14.0325,1.4387,15.6902,-5.5789,12.1097,3.4286,11.3331,-4.4876,11.5568,0.060257,3686.8,25.44,16.39,20.77,20.49,18.92,18.37,48.59,0.01087,1.3656,2.59,0.9699,0.2893,0.2319,0.3154,0.4354,0.3191,0.4117,0.2849,0.3731,0.3117,0.2771,0.5066,0.3057,-0.1617,0.1728,0.045,-0.0491,0.0119,-0.004,2.1106,350.0,0.4029,99.0,104.0,22.0,positive,0.3265,0.2539
65uxT4ZGe6eOABj1g5V2Fj,Hướng Dương.mp3,Hướng Dương,Changg,1,55.0,177861.0,2021-05-20,"v-pop, vietnam indie, vietnamese hip hop, vietnamese lo-fi",12500000.0,11377490.0,219.21,129.2,E:maj,0.188847,1764.7,-2.6084,11.9297,-6.5913,9.4845,-4.4903,9.5164,-8.3669,9.3954,-130.4333,96.9741,112.7828,39.9327,15.3538,26.5039,24.3011,16.7756,5.8159,14.0738,4.3196,14.9857,0.7331,12.8324,-6.0126,15.6326,1.8589,12.3525,0.066687,3756.06,26.04,16.94,21.61,21.87,21.21,19.13,46.22,0.010046,1.3959,3.98,0.9669,0.2625,0.3056,0.2214,0.3284,0.4178,0.3257,0.3912,0.3167,0.521,0.3695,0.2647,0.3848,0.0163,-0.2469,0.0029,0.0928,-0.0162,-0.0118,2.7236,397.0,0.3955,136.0,107.0,45.0,positive,0.2308,0.1991
5U30iZBlmxkpHqzb1OSnBS,yêu 5.mp3,yêu 5,rhymastic,1,60.0,775145.0,2017-01-01,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",151000.0,30015845.0,243.06,95.7,D#:maj,0.18388,2104.72,-2.4254,12.159,-9.2911,10.4112,-0.8572,9.5254,-5.5688,9.1196,-127.0064,121.5856,94.3667,37.9401,16.9037,23.0883,12.5465,16.9487,4.8539,13.8458,-0.2217,13.0086,-4.2807,11.5625,-1.3629,12.9356,-11.4812,11.5011,0.080222,4644.97,19.67,17.51,20.31,18.88,18.31,17.89,46.33,0.032516,1.3657,3.2,0.947,0.2438,0.2211,0.3981,0.4689,0.3186,0.3615,0.2752,0.3994,0.3149,0.2994,0.475,0.2688,-0.1463,0.1712,0.1341,-0.0394,0.0218,-0.0127,2.3422,336.0,0.5119,108.0,112.0,17.0,positive,0.4051,0.2481
3VZ8FQU6dxZsMbHSU0XsO8,VẠN LÝ ĐỘC HÀNH.mp3,VẠN LÝ ĐỘC HÀNH,ANH TRAI SAY HI,0,41.0,0.0,2025-12-01,"v-pop, vietnamese hip hop",43000.0,96003.0,234.7,112.35,E:min,0.224843,2636.19,8.9269,10.396,-2.5737,10.7013,-0.815,10.9549,-0.9754,9.4078,-43.6529,84.791,72.2123,25.5159,-13.5869,29.4775,15.914,16.9889,-4.9224,18.6124,3.9704,14.3309,-0.2418,13.3979,0.0868,13.7976,-7.2156,13.3136,0.117342,5502.54,21.95,14.47,18.08,18.4,18.03,18.64,47.63,0.031046,1.5176,4.01,0.9613,0.4053,0.3496,0.4006,0.359,0.4472,0.3456,0.3796,0.4905,0.4065,0.4987,0.3563,0.4402,0.1198,0.0141,-0.0071,-0.0016,0.0048,-0.0028,2.1769,362.0,0.5028,119.0,109.0,31.0,neutral,-0.0616,0.2254
1VFloIPjJu3ORgQIzHqK8c,Những Cơn Đau Ngày Đầu.mp3,Những Cơn Đau Ngày Đầu,Duongg,1,47.0,70186.0,2025-07-31,"vietnamese lo-fi, v-pop, vietnam indie",270000.0,679107.0,226.82,129.2,A#:maj,0.20659,1741.55,2.4829,10.8308,-9.6002,10.1367,-2.3603,10.0113,-11.1076,11.3762,-125.9853,90.9926,110.0007,33.3472,18.3379,23.1069,24.9236,19.4884,10.9393,12.8504,-0.8258,14.4013,2.4983,12.5637,-4.5561,12.6469,-0.5564,11.7677,0.056281,3749.0,25.1,19.6,21.89,20.17,19.32,20.72,47.73,0.005828,1.287,2.86,0.9673,0.3485,0.2586,0.3865,0.3549,0.2292,0.3604,0.2432,0.2864,0.1974,0.2896,0.414,0.2783,-0.0604,0.3158,0.0147,-0.1018,-0.0002,0.0164,2.9875,283.0,0.5124,98.0,109.0,7.0,neutral,-0.1658,0.2819
0Bk064jKjWtfdOD8UkcImR,Và Thế Là Hết.mp3,Và Thế Là Hết,Chillies,1,51.0,981747.0,2018-12-24,"v-pop, vietnam indie, vietnamese hip hop",6000.0,41986665.0,291.65,152.0,C#:maj,0.219611,1652.57,-2.6295,11.7271,-4.801,9.14,-5.6403,9.6796,-9.0466,9.8593,-130.8293,97.3544,118.0177,41.0142,27.5838,19.8883,24.6975,20.5406,12.7963,13.0741,3.9539,11.1214,-5.7153,10.8075,1.7964,11.8105,-10.4349,9.7315,0.05632,3740.85,24.56,18.38,23.15,21.38,20.88,19.94,47.18,0.008683,1.1362,2.52,0.9622,0.2988,0.3727,0.2553,0.3153,0.2281,0.3212,0.2967,0.2934,0.471,0.2786,0.2921,0.1926,-0.3433,-0.0204,-0.0358,0.0359,0.0118,0.0036,4.0737,319.0,0.3041,87.0,88.0,14.0,neutral,-0.0583,0.2989
34FhBswjcDbFzGx8zcPqoj,gã săn cá.mp3,gã săn cá,em xinh say hi,1,61.0,0.0,2025-06-30,v-pop,7500000.0,8944649.0,232.62,129.2,D#:min,0.260053,2503.25,3.8309,11.0662,-6.5887,10.8986,-0.3489,11.5639,-1.597,10.4426,-40.4103,81.2583,82.4191,29.8258,-1.1567,20.9634,8.279,14.8659,0.0075,12.4351,1.0363,14.4262,-2.8395,11.8437,-1.6507,11.7943,-1.1955,9.9775,0.098224,5497.34,22.99,16.74,19.76,19.96,19.65,18.95,46.03,0.026005,1.3718,3.15,0.9587,0.2398,0.2739,0.2846,0.4777,0.2908,0.4004,0.3492,0.2475,0.3183,0.2877,0.4774,0.254,-0.2384,-0.0316,0.0994,-0.0639,0.0007,0.0296,2.6995,476.0,0.4286,148.0,144.0,26.0,negative,-0.2593,0.2352
2k6iN3YG0R1uIWIhY4GsH9,sau ngần ấy năm.mp3,sau ngần ấy năm,hà nhi,1,50.0,409690.0,2025-05-21,"v-pop, vinahouse, vietnam indie, vietnamese lo-fi",7700000.0,2255317.0,275.83,143.55,A#:maj,0.239416,1572.03,2.2394,10.4982,-7.3621,9.6118,-1.3299,9.9767,-4.6509,9.0689,-101.705,77.5035,125.7831,28.9329,5.5322,20.0621,18.2167,20.2625,3.1516,14.5256,9.7697,11.6348,-1.0557,12.4662,2.2504,10.4878,-10.0865,11.1006,0.06237,3152.21,24.41,18.27,21.48,20.62,20.21,20.57,49.16,0.006037,1.1789,3.07,0.9493,0.3572,0.2746,0.3276,0.3302,0.2785,0.3951,0.2896,0.2291,0.2028,0.3206,0.4174,0.3034,-0.0683,0.125,-0.0198,-0.0928,0.0062,0.0204,3.6064,313.0,0.2907,91.0,87.0,44.0,neutral,0.0198,0.3494
5ouxRyInSdRBQubu3KTd97,nếu lúc đó.mp3,nếu lúc đó,tlinh,1,63.0,1808641.0,2023-08-16,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",2950000.0,60652822.0,263.75,143.55,E:maj,0.207399,2034.39,-2.6623,12.733,-5.562,11.6174,-1.8337,11.6917,-5.8467,10.2774,-105.47,79.4541,103.2343,36.1788,7.7461,27.1752,20.455,21.2821,-1.3366,17.0124,3.5335,16.8897,2.3528,16.8602,-8.9489,15.2205,9.2449,17.1093,0.070545,4467.17,24.82,18.36,21.78,21.28,20.9,20.56,45.15,0.00981,1.4415,2.96,0.9692,0.2768,0.3713,0.2587,0.4482,0.4914,0.3111,0.3939,0.2884,0.4258,0.3382,0.3178,0.3771,0.0914,-0.2733,-0.0127,0.0496,0.0276,0.0396,3.4747,463.0,0.3715,145.0,123.0,8.0,positive,0.2626,0.1755
5yNB5nPXblrSwtS9d0ssAU,id 2022 (feat. 267).mp3,id 2022 (feat. 267),W/N,1,54.0,1797397.0,2023-12-31,"v-pop, vietnamese lo-fi, vietnamese hip hop, vietnam indie",2022.0,9770220.0,242.4,143.55,C:maj,0.20782,1455.16,-3.5428,13.764,-5.7352,13.9155,-3.0341,13.2996,-1.2223,11.0659,-160.3465,100.2373,126.8653,38.0079,3.0179,26.5784,8.5243,20.087,-1.9669,14.8877,-4.3094,14.8515,-2.6335,14.1484,-10.4826,17.7275,-5.5636,13.368,0.056912,2794.46,20.6,19.48,22.18,21.16,20.05,20.49,46.6,0.006268,1.2828,3.2,0.9563,0.3649,0.219,0.3312,0.2251,0.4071,0.2961,0.2032,0.3663,0.2007,0.2243,0.1644,0.2836,0.2133,0.1811,0.009,0.1445,0.0069,-0.0245,3.4963,302.0,0.5762,85.0,87.0,12.0,positive,0.2987,0.2175
3J06iY9IRWKr1H0zIxrUby,khi em lớn.mp3,khi em lớn,orange,1,59.0,739040.0,2021-04-20,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",601000.0,33641214.0,228.09,123.05,G:min,0.122901,1745.77,-2.9549,10.3102,-13.6643,13.1765,-6.6019,10.4683,-5.4082,9.6791,-184.0412,110.1436,108.9854,32.2333,6.68,20.994,10.8177,15.9271,6.9883,12.6758,1.597,14.5624,-8.2594,11.8528,-9.2707,11.7397,-9.6968,9.4244,0.066461,3590.1,25.19,19.64,24.22,22.02,22.19,20.87,49.5,0.006439,1.1674,2.25,0.9523,0.1576,0.1502,0.353,0.1812,0.1608,0.2767,0.1658,0.2157,0.2116,0.4904,0.4522,0.1546,0.0569,0.2748,-0.0885,-0.1525,0.003,0.0069,4.1751,245.0,0.4939,72.0,71.0,19.0,neutral,0.1456,0.188
21PfXNAfEIaw1XZeSFGHkt,Mượn Rượu Tỏ Tình.mp3,Mượn Rượu Tỏ Tình,BigDaddy,1,56.0,381159.0,2019-01-18,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",0.0,27107457.0,198.38,161.5,F:maj,0.250551,2088.92,2.5328,10.0083,-11.1988,9.488,0.1608,9.828,-4.9899,9.247,-106.925,124.8507,100.3152,34.9956,25.2494,28.5831,13.275,19.261,5.8899,14.2825,-1.5066,12.6562,4.9434,12.6804,-2.2656,11.5304,-1.0359,9.5346,0.072209,4781.49,22.06,16.31,19.42,19.49,18.21,19.14,45.67,0.01923,1.5521,3.79,0.9715,0.4926,0.3393,0.3397,0.2788,0.3588,0.4706,0.33,0.3492,0.3083,0.4289,0.3747,0.3968,0.0462,0.2103,-0.1054,-0.0302,-0.0136,0.0035,2.6158,464.0,0.5086,123.0,135.0,21.0,neutral,0.1485,0.1957
1UhQ0VwKq2PGnLiAZOJYV1,em.mp3,em,binz,1,65.0,1267399.0,2025-10-25,"vietnamese hip hop, v-pop, vietnam indie, vinahouse",0.0,4288859.0,208.29,161.5,E:maj,0.159067,1454.41,0.1429,8.8818,-1.6485,8.3775,-0.4877,8.2612,-10.1055,8.0459,-178.2726,146.3771,119.2165,33.641,26.6168,19.6058,15.7629,16.322,7.4108,12.9673,4.0008,13.4297,-4.9455,10.971,-1.2838,10.0619,-4.4117,9.5749,0.054597,3098.47,23.23,18.1,22.53,21.57,20.39,18.58,44.18,0.008014,1.0094,2.16,0.9621,0.2094,0.1416,0.1376,0.3361,0.4591,0.2404,0.2946,0.2385,0.4141,0.2716,0.2667,0.5419,0.1193,-0.3263,0.0965,0.1921,-0.0381,-0.0105,3.8393,283.0,0.6466,100.0,93.0,10.0,positive,0.2088,0.1387
7wnIhOc840NgqG4xEbcWvu,kết thúc và chia tay.mp3,kết thúc và chia tay,nguyễn kiều oanh,0,34.0,1277.0,2025-10-21,v-pop,366000.0,82045.0,275.88,172.27,F#:min,0.094137,1787.19,6.6967,11.9037,-3.3577,9.9827,-3.7198,11.7767,-4.4757,10.4895,-209.1703,104.6017,100.5154,34.3686,4.9413,21.5083,28.0518,18.232,8.1656,12.0136,-0.9591,12.3362,-0.5397,12.4274,-5.6811,11.05,-1.9326,10.1292,0.072057,3619.93,23.57,19.38,25.43,23.35,21.79,21.71,46.64,0.009603,1.0977,1.7,0.9587,0.1792,0.3201,0.1821,0.1747,0.3187,0.2276,0.3755,0.195,0.2813,0.2887,0.1675,0.2447,0.1359,-0.3348,-0.1013,-0.0702,0.0095,0.0263,4.4354,290.0,0.2655,78.0,84.0,18.0,negative,-0.2346,0.2516
4rIBbB1vt0lEKDG2UTmfP0,Say Sóng.mp3,Say Sóng,Tăng Duy Tân,1,56.0,413323.0,2024-10-29,"v-pop, vinahouse, vietnamese lo-fi",17400000.0,8509453.0,206.32,112.35,C:maj,0.16428,2138.55,-2.7523,12.3369,-8.1679,10.4344,-5.1743,10.6012,-9.8701,10.705,-154.0082,116.9984,91.8472,41.7469,16.9691,24.1534,22.8138,20.3153,9.802,17.4975,-4.2314,16.2415,-5.537,15.4018,-7.5465,14.2151,-12.2931,12.5603,0.078563,4636.36,26.42,19.13,21.89,20.22,18.85,18.58,47.13,0.01815,1.6168,3.17,0.972,0.444,0.2557,0.32,0.2588,0.3214,0.2611,0.222,0.3238,0.2561,0.3414,0.2486,0.3787,0.2301,0.0974,0.0042,0.0929,-0.0063,0.0141,2.7516,366.0,0.3279,152.0,81.0,28.0,positive,0.2294,0.2652
3y66li7DIrH7HLKIZzxR5H,lễ đường.mp3,lễ đường,kai đinh,1,62.0,116650.0,2025-03-09,"v-pop, vietnamese lo-fi, vietnam indie",11200000.0,17638237.0,249.3,136.0,C#:maj,0.190849,2241.93,3.4821,12.207,-12.7701,11.2977,-6.1464,9.6455,-6.5848,9.3222,-107.5908,104.6576,93.0417,37.1221,9.3191,20.4396,18.4399,21.5768,0.4319,14.7629,-2.0495,14.2745,-0.5547,11.8188,-1.7542,10.3309,-4.5806,11.2874,0.089679,4982.56,25.24,18.71,21.92,20.82,19.28,20.29,49.9,0.017492,1.1973,2.93,0.9555,0.2734,0.4251,0.2395,0.2891,0.209,0.3353,0.3458,0.2413,0.3722,0.2353,0.2694,0.1786,-0.2849,-0.1551,-0.123,-0.0601,0.0217,0.0144,3.0545,303.0,0.4323,99.0,85.0,30.0,positive,0.2967,0.2578
2q6qZMPd4lNMCkvc06s7zs,Bức Tranh Và Cánh Chim.mp3,Bức Tranh Và Cánh Chim,Hoàng Dũng,0,39.0,739209.0,2025-07-09,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",133000.0,283420.0,235.5,107.67,F#:maj,0.192632,1294.89,-0.7015,9.5619,-6.5308,9.8818,-7.6709,11.8306,-5.8454,9.5107,-167.9744,112.4581,137.1661,35.7002,23.1707,20.7446,15.6578,16.5478,13.7314,13.7991,-2.0107,15.2785,-0.9475,9.8266,-0.9825,9.3836,-5.687,9.8651,0.046412,2441.52,22.16,18.25,21.24,20.1,20.21,19.28,46.62,0.00564,1.0586,2.14,0.9492,0.1922,0.3237,0.196,0.2469,0.1967,0.3529,0.451,0.218,0.1974,0.2482,0.5199,0.2562,-0.2256,-0.0832,-0.0414,-0.223,0.0169,0.0138,4.1599,255.0,0.5412,92.0,74.0,19.0,positive,0.4146,0.2016
78415pqdUQz2dqWtFj7rZP,ĐÔI LỜI.mp3,ĐÔI LỜI,NIT,0,3.0,14165.0,2025-01-09,"v-pop, vietnamese lo-fi, vinahouse, vietnam indie",6000.0,13403.0,311.19,117.45,A:maj,0.148488,1905.99,2.6996,10.4379,-3.6776,10.061,-1.8888,8.9553,-7.3318,9.3759,-185.6177,119.3314,94.7024,35.436,13.764,18.2475,14.7323,18.4699,11.0526,15.1512,0.9231,12.0751,-4.2216,12.0955,3.3833,11.8966,-9.2857,13.0848,0.066469,4140.14,23.01,20.43,22.24,20.63,20.25,19.48,48.63,0.009797,1.1086,2.76,0.9625,0.2362,0.3264,0.234,0.2328,0.3984,0.2249,0.2306,0.1657,0.2332,0.3089,0.2359,0.3518,0.1735,-0.2355,-0.061,0.0702,0.0261,-0.0249,4.0116,173.0,0.7457,52.0,48.0,13.0,neutral,-0.0853,0.3193
2zrQ6CKJuLH8GFOPNqAxys,Cưới Đi.mp3,Cưới Đi,2T,1,50.0,50388.0,2020-08-28,"vietnamese lo-fi, v-pop, vietnamese hip hop, vietnam indie",5500000.0,7858559.0,232.7,92.29,C#:maj,0.214043,1986.48,-4.651,11.8544,-6.8389,9.5499,-2.4325,9.2016,-5.5548,9.6201,-88.4114,93.9957,103.7856,34.1163,-6.1606,28.5897,23.3715,17.6286,0.1458,16.2249,-2.4872,14.6195,-1.7372,12.3647,-3.105,16.6819,-7.8586,11.1947,0.0841,4086.15,22.34,16.87,20.6,20.31,19.8,20.13,47.2,0.012248,1.5203,2.47,0.979,0.3955,0.4243,0.2649,0.3499,0.3154,0.4205,0.3398,0.3327,0.4322,0.2617,0.2539,0.1941,-0.2399,-0.0031,-0.1477,0.0706,-0.0365,0.0009,2.8017,343.0,0.3848,115.0,106.0,24.0,positive,0.5122,0.213
3qllaNK66kKxX123f0eKpj,mùa mưa ấy.mp3,mùa mưa ấy,vũ.,1,57.0,2734210.0,2024-09-27,"v-pop, vietnam indie, vietnamese lo-fi",426000.0,7612623.0,228.07,129.2,A:maj,0.168488,1622.13,5.229,9.231,-5.7578,9.0993,3.8502,9.6063,-4.5975,9.8186,-147.965,126.8042,117.6381,33.7471,16.7148,18.2288,21.93,13.9942,7.4848,12.5885,4.0103,10.6402,2.6431,10.5183,-1.2925,10.9034,-5.0075,9.4935,0.060569,3455.41,21.7,17.79,22.05,21.07,20.59,20.03,47.48,0.007265,1.007,2.46,0.9614,0.2425,0.346,0.2886,0.3107,0.3636,0.2517,0.305,0.217,0.3435,0.3692,0.3083,0.3669,0.1027,-0.212,-0.0212,0.016,-0.0058,-0.0041,2.9647,264.0,0.3598,80.0,77.0,21.0,negative,-0.3699,0.3498
