Date,Rank,Title,Artist,Featured_artists,Source
2025-11-15,12,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-11-15,13,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-11-15,14,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-11-15,15,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-11-15,16,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-11-15,17,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-11-15,18,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-11-15,19,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-11-15,20,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-11-15,21,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-11-15,22,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-11-15,23,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-11-15,24,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-11-15,25,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-11-15,26,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-11-15,28,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-11-15,29,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-11-15,30,HIỆN THỰC PHŨ PHÀNG,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,31,giá như,SOOBIN,,APPLE_MUSIC
2025-11-15,32,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-11-15,33,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-11-15,34,Love Game,Low G,tlinh,APPLE_MUSIC
2025-11-15,35,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,36,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-11-15,37,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-11-15,38,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-11-15,39,LOSER,MIN,Chillies,APPLE_MUSIC
2025-11-15,40,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-11-15,41,CỜ NGƯỜI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,42,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-11-15,43,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-11-15,44,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-11-15,45,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-11-15,46,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-11-15,48,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-11-15,49,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-11-15,50,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-11-15,51,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-11-15,52,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-11-15,53,TÂM SỰ VỚI ĐÊM MỘT MÌNH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,54,"(từng là) Boyfriend, Girlfriend",MIN,,APPLE_MUSIC
2025-11-15,55,Ước anh nhiều nỗi buồn,Charmy Pham,,APPLE_MUSIC
2025-11-15,58,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-11-15,59,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-11-15,60,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-11-15,61,HƠN LÀ BẠN,ANH TRAI SAY HI,"Ngô Kiến Huy, Vũ Cát Tường, Karik, VƯƠNG BÌNH, Sơn.K, MIN",APPLE_MUSIC
2025-11-15,62,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-11-15,63,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-11-15,66,LINH CẢM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,67,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-11-15,68,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-11-15,69,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-11-15,70,Feel At Home,B Ray,,APPLE_MUSIC
2025-11-15,71,Past Won't Leave My Bed,Joji,,APPLE_MUSIC
2025-11-15,72,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-11-15,73,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-11-15,74,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-11-15,76,vết thương,Fishy,,APPLE_MUSIC
2025-11-15,78,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-11-15,80,Mùa Mưa Ấy,Vũ.,,APPLE_MUSIC
2025-11-15,81,Chăm Hoa,MONO,,APPLE_MUSIC
2025-11-15,82,ÁM ẢNH VỀ ANH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,83,ĐIỀU EM KHÔNG MUỐN,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,84,GÃ SĂN CÁ,EM XINH SAY HI,"Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD",APPLE_MUSIC
2025-11-15,85,Điều Em Khó Nói,MIN,,APPLE_MUSIC
2025-11-15,86,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-11-15,88,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-11-15,89,Vài Lần Đón Đưa,SOOBIN,SpaceSpeakers,APPLE_MUSIC
2025-11-15,90,Chằn Tinh,LYHAN,,APPLE_MUSIC
2025-11-15,91,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-11-15,93,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-11-15,94,Tình Nhân Ơi,Orange,Binz,APPLE_MUSIC
2025-11-15,95,NGƯỜI YÊU CHƯA SINH RA,ANH TRAI SAY HI,"Ogenus, BigDaddy, Phúc Du, HUSTLANG Robber, Dillan Hoàng Phan",APPLE_MUSIC
2025-11-15,96,Chuyện Đôi Ta),Emcee L Da LAB,Muộii (Starry Night,APPLE_MUSIC
2025-11-15,97,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-11-15,98,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-11-15,99,Missing You,Phương Ly,,APPLE_MUSIC
2025-11-15,100,để tôi ôm em bằng giai điệu này,Kai Đinh,"GREY D, MIN",APPLE_MUSIC
2025-12-11,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-11,3,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-11,4,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-11,5,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-11,6,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-11,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-11,8,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-11,9,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-11,10,Em,Binz,,APPLE_MUSIC
2025-12-11,11,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-11,12,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-11,13,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-11,15,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-11,17,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-11,18,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-11,19,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-11,21,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-11,22,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-11,23,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-11,24,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-11,25,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-11,27,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-11,28,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-11,29,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-11,30,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-11,31,giá như,SOOBIN,,APPLE_MUSIC
2025-12-11,32,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-11,33,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-11,34,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-11,35,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-11,36,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-11,37,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-11,38,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-11,39,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-11,40,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-11,41,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-11,42,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-11,43,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-11,44,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-11,45,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-11,46,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-11,47,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-11,51,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-11,52,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-11,53,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-11,55,Quá Muộn,MIN,,APPLE_MUSIC
2025-12-11,57,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-11,58,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-11,59,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-11,60,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-11,61,NỠ LÒNG ĐỒNG Ý,ANH TRAI SAY HI,"B Ray, Karik, CODYNAMVO, Gill, Ryn Lee",APPLE_MUSIC
2025-12-11,62,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-11,63,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-11,64,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-12-11,65,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-11,66,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-11,67,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-11,68,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-11,69,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-11,70,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-11,71,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-11,72,Khóc Đấy,Thắng,,APPLE_MUSIC
2025-12-11,73,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-11,74,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-11,75,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-11,76,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-11,78,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-11,79,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-12-11,80,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-11,81,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-11,82,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-11,83,toxic till the end,ROSÉ,,APPLE_MUSIC
2025-12-11,84,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-11,86,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-12-11,87,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-12-11,88,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-11,90,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-11,91,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-11,93,Zoo,Shakira,,APPLE_MUSIC
2025-12-11,94,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-11,95,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-12-11,96,Vài Lần Đón Đưa,SOOBIN,SpaceSpeakers,APPLE_MUSIC
2025-12-11,97,"(từng là) Boyfriend, Girlfriend",MIN,,APPLE_MUSIC
2025-12-11,98,Nếu Ngày Ấy,SOOBIN,,APPLE_MUSIC
2025-12-11,99,Chỉ Một Đêm Nữa Thôi,RPT MCK,tlinh,APPLE_MUSIC
2025-12-11,100,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-12,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-12,2,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-12,4,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-12,5,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-12,6,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-12,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-12,8,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-12,9,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-12,10,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-12,11,Em,Binz,,APPLE_MUSIC
2025-12-12,12,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-12,13,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-12,14,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-12,16,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-12,17,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-12,18,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-12,21,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-12,22,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-12,23,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-12,24,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-12,25,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-12,26,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-12,28,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-12,29,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-12,30,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-12,31,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-12,32,giá như,SOOBIN,,APPLE_MUSIC
2025-12-12,33,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-12,34,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-12,35,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-12,36,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-12,37,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-12,38,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-12,39,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-12,40,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-12,41,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-12,42,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-12,43,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-12,44,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-12,45,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-12,46,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-12,47,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-12,48,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-12,49,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-12,52,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-12,53,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-12,55,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-12,56,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-12-12,58,Love Game,Low G,tlinh,APPLE_MUSIC
2025-12-12,59,Feel At Home,B Ray,,APPLE_MUSIC
2025-12-12,60,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-12,61,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-12-12,62,NỠ LÒNG ĐỒNG Ý,ANH TRAI SAY HI,"B Ray, Karik, CODYNAMVO, Gill, Ryn Lee",APPLE_MUSIC
2025-12-12,63,Quá Muộn,MIN,,APPLE_MUSIC
2025-12-12,64,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-12-12,65,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-12-12,67,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-12-12,68,All I Want for Christmas Is You,Mariah Carey,,APPLE_MUSIC
2025-12-12,69,Bảo Bối,Văn Mai Hương,,APPLE_MUSIC
2025-12-12,70,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-12-12,71,Nhạc Tình,Văn Mai Hương,HURRYKNG,APPLE_MUSIC
2025-12-12,72,Khóc Đấy,Thắng,,APPLE_MUSIC
2025-12-12,73,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-12-12,74,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-12-12,75,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-12-12,76,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-12-12,77,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-12-12,78,Vùng Xám,Văn Mai Hương,GREY D,APPLE_MUSIC
2025-12-12,79,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-12-12,80,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-12-12,81,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-12-12,82,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-12-12,83,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-12-12,85,toxic till the end,ROSÉ,,APPLE_MUSIC
2025-12-12,86,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-12-12,87,Sài Gòn ơi,Obito,Shiki,APPLE_MUSIC
2025-12-12,88,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-12-12,89,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-12-12,90,Chăm Hoa,MONO,,APPLE_MUSIC
2025-12-12,92,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-12,93,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-12,94,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-12-12,95,MỘNG YU,AMEE,RPT MCK,APPLE_MUSIC
2025-12-12,97,Gác Lại Âu Lo,Da LAB,Miu Lê,APPLE_MUSIC
2025-12-12,98,Chỉ Một Đêm Nữa Thôi,RPT MCK,tlinh,APPLE_MUSIC
2025-12-12,99,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-12-12,100,0 AI NGHĨ,Wxrdie,,APPLE_MUSIC
2025-12-13,1,CHỜ ANH VỀ,ANH TRAI SAY HI,"B Ray, AMEE",APPLE_MUSIC
2025-12-13,2,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-12-13,4,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-12-13,5,In Love,Low G,JustaTee,APPLE_MUSIC
2025-12-13,6,hello em có khỏe không,Dfoxie37,myhoa & Tuann,APPLE_MUSIC
2025-12-13,7,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-12-13,8,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-12-13,9,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-12-13,10,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-12-13,11,Em,Binz,,APPLE_MUSIC
2025-12-13,12,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-12-13,13,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-12-13,14,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-12-13,16,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-12-13,17,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-12-13,19,Good Goodbye,HWASA,,APPLE_MUSIC
2025-12-13,21,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-12-13,22,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-12-13,23,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-12-13,24,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-12-13,25,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-12-13,26,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-12-13,28,NOT CUTE ANYMORE,ILLIT,,APPLE_MUSIC
2025-12-13,29,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-12-13,30,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-12-13,31,giá như,SOOBIN,,APPLE_MUSIC
2025-12-13,32,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-12-13,33,Vườn Hồng,Văn Mai Hương,"Chi Pu, Hà Trần",APPLE_MUSIC
2025-12-13,34,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-12-13,35,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-12-13,36,Em Muốn Được Bay,VSTRA,Tyronee,APPLE_MUSIC
2025-12-13,37,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-12-13,38,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-12-13,39,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-12-13,40,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-12-13,41,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-12-13,42,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-12-13,43,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-12-13,44,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-12-13,45,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-12-13,46,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-12-13,47,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-12-13,48,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-12-13,49,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-12-13,50,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-12-13,51,Ướt Lòng,Văn Mai Hương,,APPLE_MUSIC
2025-12-13,52,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-12-13,56,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-12-13,57,Yêu 5,Rhymastic,,APPLE_MUSIC
