artist_id,artist_name,total_followers,popularity,genres,spotify_url,image_url
2UCPMrvFm42t3w5duYfQHl,Nguyễn Trọng Tài,34011,41,"vietnamese hip hop, v-pop, vietnam indie",https://open.spotify.com/artist/2UCPMrvFm42t3w5duYfQHl,https://i.scdn.co/image/ab6761610000e5eba231140da47a116253ebae85
7MsHVZKh1TeKgGqm65kZnY,Vũ Duy Khánh,32169,41,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",https://open.spotify.com/artist/7MsHVZKh1TeKgGqm65kZnY,https://i.scdn.co/image/ab6761610000e5ebd611aefaecd78a42a34cbb46
24Wn81dwdDeTCuB1BWGoVJ,Hồ Ngọc Hà,449114,41,"v-pop, vinahouse",https://open.spotify.com/artist/24Wn81dwdDeTCuB1BWGoVJ,https://i.scdn.co/image/ab6761610000e5eb228989d24ff75b4353f08de5
5li8A5IiLMLhqGNpd7putm,Lê Gia Bảo,2525,41,"vinahouse, v-pop, vietnamese lo-fi, vietnam indie",https://open.spotify.com/artist/5li8A5IiLMLhqGNpd7putm,https://i.scdn.co/image/ab6761610000e5eb527c5a78ec6a02b3082940d1
1vHY0HztdnDYKIUB7bkVkb,Hana Cẩm Tiên,46479,41,"vinahouse, v-pop, vietnamese bolero",https://open.spotify.com/artist/1vHY0HztdnDYKIUB7bkVkb,https://i.scdn.co/image/ab6761610000e5eb4e3d1da532058dcfd3418ae2
1OnnVNvbz0OsApDXHUX2bM,Phí Phương Anh,53217,40,"v-pop, vietnamese lo-fi, vinahouse",https://open.spotify.com/artist/1OnnVNvbz0OsApDXHUX2bM,https://i.scdn.co/image/ab6761610000e5ebc83cdeaef9edd1301538fc00
2ukex9mJuIbR6msM02Flwf,Ngân Ngân,16518,40,"vinahouse, v-pop, vietnamese bolero, rumba congolaise",https://open.spotify.com/artist/2ukex9mJuIbR6msM02Flwf,https://i.scdn.co/image/ab6761610000e5eba9503ef0eb93cfc2c63b3b1e
73jYB754ez8rGnHM79YeuE,Trịnh Đình Quang,196671,40,"v-pop, vinahouse, vietnamese bolero",https://open.spotify.com/artist/73jYB754ez8rGnHM79YeuE,https://i.scdn.co/image/ab6761610000e5ebdc86f7669452cb70a45cee30
3HMWKU43x9GxkGWVP1KjQT,Will,17382,40,"v-pop, vietnam indie, vietnamese lo-fi",https://open.spotify.com/artist/3HMWKU43x9GxkGWVP1KjQT,https://i.scdn.co/image/ab6761610000e5ebe8b3532d55f63e027ae6571d
6hkqtv6Qx5AfoTGjBolcxQ,Lương Quý Tuấn,3343,40,"vinahouse, v-pop",https://open.spotify.com/artist/6hkqtv6Qx5AfoTGjBolcxQ,https://i.scdn.co/image/ab6761610000e5ebe1edb29708b621b2d6b501ba
2mx5AAdmlMxMcrcd7AQh1j,Khắc Hưng,5084,40,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",https://open.spotify.com/artist/2mx5AAdmlMxMcrcd7AQh1j,https://i.scdn.co/image/ab6761610000e5ebed470549991dc1b3a3bf2c0d
26qIfHV2sbOiRqapo4b2Cu,TLong,23427,39,"vinahouse, v-pop, vietnamese lo-fi",https://open.spotify.com/artist/26qIfHV2sbOiRqapo4b2Cu,https://i.scdn.co/image/ab67616d0000b27323871437fb32a6990cb2dc29
4ht0wODL01ELRxlDYvsFad,Đàm Vĩnh Hưng,87614,39,"vietnamese bolero, bolero, v-pop, vinahouse",https://open.spotify.com/artist/4ht0wODL01ELRxlDYvsFad,https://i.scdn.co/image/ab6761610000e5eb254b884054d5c995519dcb62
4npVRqpqmmM0MYHXTzu0o1,Tama,22116,39,"v-pop, vietnam indie",https://open.spotify.com/artist/4npVRqpqmmM0MYHXTzu0o1,https://i.scdn.co/image/ab6761610000e5eb6737cae293cbaf193517ea19
3OeYidiG0MAcGmiSwTHZf6,Vương Anh Tú,68300,39,"v-pop, vinahouse",https://open.spotify.com/artist/3OeYidiG0MAcGmiSwTHZf6,https://i.scdn.co/image/ab6761610000e5eb2e9250894b1d5b8a003d9f66
26M9jrskgx7RHFydfAiyq5,Khang Viet,30368,39,"vinahouse, v-pop",https://open.spotify.com/artist/26M9jrskgx7RHFydfAiyq5,https://i.scdn.co/image/ab6761610000e5ebe57a6a2617b5ce50c6aa82ac
7lq25uVNvzRoAJgr4CYr8e,Thái Đinh,227864,39,"vietnam indie, v-pop",https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e,https://i.scdn.co/image/ab6761610000e5eb4bec0a15bb77bc7bf793710d
4ElDPQpWtnQr7qz6QxzKw9,Gia Huy Singer,2801,39,"vinahouse, v-pop",https://open.spotify.com/artist/4ElDPQpWtnQr7qz6QxzKw9,https://i.scdn.co/image/ab6761610000e5ebe88871e47d129396ede014e6
37yCp3F1wG0gNrnaLkIdDV,Đậu Tất Đạt,2314,39,"v-pop, vietnamese hip hop, vietnam indie",https://open.spotify.com/artist/37yCp3F1wG0gNrnaLkIdDV,https://i.scdn.co/image/ab6761610000e5eba6593769e6cfacd078fc08d1
2KUMXzsDcJqXZW0CRh07zP,Uyên Linh,206412,39,"v-pop, vietnam indie",https://open.spotify.com/artist/2KUMXzsDcJqXZW0CRh07zP,https://i.scdn.co/image/ab6761610000e5eb75d3d01a573c0bfa031fff94
2a8CbNT5XhhygZtuAg3PdT,Nguyễn Kiều Oanh,1277,39,v-pop,https://open.spotify.com/artist/2a8CbNT5XhhygZtuAg3PdT,https://i.scdn.co/image/ab6761610000e5ebe3919e960a56b3d2b1f6a166
2VUAd7F7SCWs7gYMGAQVxK,Cao Thái Sơn,111369,38,"v-pop, vinahouse, vietnamese bolero",https://open.spotify.com/artist/2VUAd7F7SCWs7gYMGAQVxK,https://i.scdn.co/image/ab6761610000e5eba1e3ccb7916e6fffcbe87a68
2VLOCK5ffcQAuyo30Es0xj,Đinh Tiến Đạt,4532,38,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/2VLOCK5ffcQAuyo30Es0xj,https://i.scdn.co/image/ab6761610000e5eb32cccc921b87003c4fc8b6d7
5M1fPnl4JpMMlb3Twc8etP,CT,798,38,"vinahouse, rumba congolaise, vietnamese bolero, bolero, v-pop, cha cha cha",https://open.spotify.com/artist/5M1fPnl4JpMMlb3Twc8etP,https://i.scdn.co/image/ab6761610000e5eb992726c4d0ec4866b748cf03
7lvyx4ByebHqtDV0BJSvcd,Nguyễn Vĩ,2065,38,"vinahouse, v-pop",https://open.spotify.com/artist/7lvyx4ByebHqtDV0BJSvcd,https://i.scdn.co/image/ab67616d0000b273f3d3d3e5568cfa26858d192e
0wQBc88XT0U6yRa23QFwV8,Châu Dương,3368,38,"vinahouse, v-pop",https://open.spotify.com/artist/0wQBc88XT0U6yRa23QFwV8,https://i.scdn.co/image/ab6761610000e5ebe1581536aa11da13e020aa51
0obXkAXG0Ivhjj6TK6QZfd,Sofia,17901,38,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/0obXkAXG0Ivhjj6TK6QZfd,https://i.scdn.co/image/ab6761610000e5eb92d6bb49c703bcba5beae4ee
4WBjLLe7H2Rqha7SSA0rLY,Mai Tiến Dũng,28333,38,"v-pop, vietnamese bolero",https://open.spotify.com/artist/4WBjLLe7H2Rqha7SSA0rLY,https://i.scdn.co/image/ab6761610000e5ebbcb47365e764bc804e2ed64f
4uqZAHbX45ygzxhxkRwTwR,Bệt Band,9749,37,"vietnam indie, v-pop",https://open.spotify.com/artist/4uqZAHbX45ygzxhxkRwTwR,https://i.scdn.co/image/ab6761610000e5eb1174c073a9d95cdc90b977a4
5XcfMxmHUiyxc1Q283Nmxj,Đan Trường,67542,37,"v-pop, vietnamese bolero, bolero",https://open.spotify.com/artist/5XcfMxmHUiyxc1Q283Nmxj,https://i.scdn.co/image/ab6761610000e5eb24a75319586262b8fb2b3a23
033tY0EKEVdDtzoeEMMCJC,Phạm Quỳnh Anh,50739,37,v-pop,https://open.spotify.com/artist/033tY0EKEVdDtzoeEMMCJC,https://i.scdn.co/image/ab6761610000e5ebad6d5adbda5caa0ac7d844ee
1vzuR7EBzvfrqlSkOZlL6c,Đoàn Lâm,8929,36,"vinahouse, vietnamese bolero",https://open.spotify.com/artist/1vzuR7EBzvfrqlSkOZlL6c,https://i.scdn.co/image/ab6761610000e5eb8b781d634dea06ab144d7529
0XOHQOteNO7pqYk5hWs9TX,Hồ Việt Trung,51383,35,"vietnamese bolero, v-pop, vinahouse, vietnamese lo-fi",https://open.spotify.com/artist/0XOHQOteNO7pqYk5hWs9TX,https://i.scdn.co/image/ab6761610000e5ebf673e6b925d0abf304d53497
3eWWKcc07vz4dghL63VHFY,Rayo,5410,35,"vinahouse, v-pop, vietnamese lo-fi",https://open.spotify.com/artist/3eWWKcc07vz4dghL63VHFY,https://i.scdn.co/image/ab6761610000e5eb37345e42bf9ca0288bbaf5e7
61ydMyohF67xBZmWSPA3YQ,Chọn gì? Chọn đi!,1442,35,v-pop,https://open.spotify.com/artist/61ydMyohF67xBZmWSPA3YQ,https://i.scdn.co/image/ab6761610000e5eb3f38e02ec18e5f9accbd09d6
1Bn3dlrtgiD6zDzRSDBaMi,Lala Trần,3852,35,"vinahouse, v-pop",https://open.spotify.com/artist/1Bn3dlrtgiD6zDzRSDBaMi,https://i.scdn.co/image/ab67616d0000b2738f77d90ae4e1c90901a517ea
1NM99SQTX93oCkzvNXWJCf,Double2T,105825,35,"v-pop, vietnamese hip hop",https://open.spotify.com/artist/1NM99SQTX93oCkzvNXWJCf,https://i.scdn.co/image/ab6761610000e5ebc219922a84206143529d94b2
2NYFphd3cUQ5pLEVLaBP9L,GiGi Hương Giang,9035,35,"v-pop, vietnam indie",https://open.spotify.com/artist/2NYFphd3cUQ5pLEVLaBP9L,https://i.scdn.co/image/ab6761610000e5eb7c76a2b5ece54e914125fb99
1e2soLvkyYiXMugNDo0VNt,Nguyễn Thành Đạt,278,35,"vinahouse, v-pop",https://open.spotify.com/artist/1e2soLvkyYiXMugNDo0VNt,https://i.scdn.co/image/ab6761610000e5eb971a29868f008cf4eb5512f4
1L2VD3TPgcbUod5IID06xJ,Hương Giang,57919,35,"v-pop, vietnamese bolero",https://open.spotify.com/artist/1L2VD3TPgcbUod5IID06xJ,https://i.scdn.co/image/ab6761610000e5eb813f1953da358f0e68a42b5c
0J19G5YWN6tlNJgP2sRkKd,J.ADE,4294,34,"v-pop, vietnam indie",https://open.spotify.com/artist/0J19G5YWN6tlNJgP2sRkKd,https://i.scdn.co/image/ab6761610000e5eb94017c2ae3e800c50d92e96b
5OSU5tRR0M59TppFcvl4s8,Quang Hà,27617,34,"vinahouse, v-pop, vietnamese bolero",https://open.spotify.com/artist/5OSU5tRR0M59TppFcvl4s8,https://i.scdn.co/image/ab6761610000e5eb8ccfdc9234e2521f7ec75e8f
3l6YiTosGtrsp8iGs0IASz,Dương Ái Vy,1515,34,"vinahouse, v-pop",https://open.spotify.com/artist/3l6YiTosGtrsp8iGs0IASz,https://i.scdn.co/image/ab6761610000e5eb28b72da851837b6e82606c3b
0uV9wXh91Nuk5YHYqlkVup,Phạm Lịch,8153,33,"vinahouse, v-pop",https://open.spotify.com/artist/0uV9wXh91Nuk5YHYqlkVup,https://i.scdn.co/image/ab6761610000e5eb88b2389ba7bddf50215fd128
2ldAFJhpkWvdSsgDR4EkJE,Phan Duy Anh,20566,33,"vinahouse, v-pop, vietnamese bolero",https://open.spotify.com/artist/2ldAFJhpkWvdSsgDR4EkJE,https://i.scdn.co/image/ab6761610000e5ebba3930e4e7b6aa1c005c4961
6fvwPdTHctaY65nhFeodrs,Phương Thanh,16917,33,"v-pop, vietnamese bolero",https://open.spotify.com/artist/6fvwPdTHctaY65nhFeodrs,https://i.scdn.co/image/ab6761610000e5eb6fd1664084748ff23fc8825e
0CkuQCslREF7yuvAqJXVuz,Sáo,19389,33,"v-pop, vietnam indie",https://open.spotify.com/artist/0CkuQCslREF7yuvAqJXVuz,https://i.scdn.co/image/ab6761610000e5eb7f1bca865e22e2cca6956722
6VLN4hTrGOZ5Le1TVTwDTg,Ngọc Dolil,105906,32,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",https://open.spotify.com/artist/6VLN4hTrGOZ5Le1TVTwDTg,https://i.scdn.co/image/ab6761610000e5ebb056cd923a6104ccdb0db26d
2ZtffdcxTFHQhYa3HlNbTl,Chung Thanh Duy,7037,32,"vinahouse, v-pop, vietnamese hip hop, vietnamese lo-fi",https://open.spotify.com/artist/2ZtffdcxTFHQhYa3HlNbTl,https://i.scdn.co/image/ab6761610000e5eb3a0f0398bbe2231192e1d99c
3eKnh5bh0TzO9WwnKMJplK,Đặng Thiên Chí,1175,31,"vinahouse, vietnamese lo-fi",https://open.spotify.com/artist/3eKnh5bh0TzO9WwnKMJplK,https://i.scdn.co/image/ab6761610000e5ebee8b2dad0f5ef3640cbbdf5d
4Xev3lOT3J5LZ3zQaK8sAz,DanhKa,5554,30,"vinahouse, v-pop",https://open.spotify.com/artist/4Xev3lOT3J5LZ3zQaK8sAz,https://i.scdn.co/image/ab6761610000e5eb285fe5dd6053e61359c794a7
3fM2WF0qY1Ip9ffVvOzhjo,Hoàng Thống,11801,29,"vietnam indie, v-pop",https://open.spotify.com/artist/3fM2WF0qY1Ip9ffVvOzhjo,https://i.scdn.co/image/ab6761610000e5eb334d451ec927d24586e5209e
2zdwhQ4jqSm8BJf6rpR2Bb,Yến Nhi,309,29,"v-pop, vinahouse",https://open.spotify.com/artist/2zdwhQ4jqSm8BJf6rpR2Bb,https://i.scdn.co/image/ab67616d0000b2732d8deac0ce9eabfb7f1bc58b
2sv6rfo3OVxmRKSYJXWE3M,Kairon,7846,28,v-pop,https://open.spotify.com/artist/2sv6rfo3OVxmRKSYJXWE3M,https://i.scdn.co/image/ab6761610000e5eb3d0d8a7d416dbb1a744000e2
5A3lLFvd6YIIpn3oy3yFM9,Út Nhị Mino,1824,28,"vinahouse, vietnamese bolero, v-pop",https://open.spotify.com/artist/5A3lLFvd6YIIpn3oy3yFM9,https://i.scdn.co/image/ab6761610000e5eb71051003b06d7f8a5db35083
1bweJ8ReP08akfsoW8jiP9,nae & de'lay,1195,27,"vietnam indie, v-pop",https://open.spotify.com/artist/1bweJ8ReP08akfsoW8jiP9,https://i.scdn.co/image/ab6761610000e5eb298bd8c02b8eb5dc850d21fa
4gMi1Penv4Tq4Wv5eb0TN8,Nana Liu,1727,25,"vinahouse, v-pop",https://open.spotify.com/artist/4gMi1Penv4Tq4Wv5eb0TN8,https://i.scdn.co/image/ab67616d0000b2732b1a16cbf1977188fa0fae0b
0TZKKZG6WHl2aVFPDtND82,Độ Mixi,69688,23,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/0TZKKZG6WHl2aVFPDtND82,https://i.scdn.co/image/ab67616d0000b273935ff8d87d960714f853f548
2Sq7FiVRRiu0Djsva7iV85,Dee Trần,1416,22,"v-pop, vinahouse",https://open.spotify.com/artist/2Sq7FiVRRiu0Djsva7iV85,https://i.scdn.co/image/ab6761610000e5eb0a222a89944d7b6286cc7f3c
5X3f1KSripcxM3ECDNdHTt,MAI PHUONG,340,19,v-pop,https://open.spotify.com/artist/5X3f1KSripcxM3ECDNdHTt,https://i.scdn.co/image/ab6761610000e5eb38231f90f0148fff27b0f8c3
3bm8AMLokf68Zpr5rRpPps,Hồ Nhi,104,19,"vinahouse, v-pop",https://open.spotify.com/artist/3bm8AMLokf68Zpr5rRpPps,https://i.scdn.co/image/ab67616d0000b27319c3b046bc5811bbfb44a973
2uv4Nr3UgSbEa9acPTJcVX,Inso,66,18,"vinahouse, v-pop",https://open.spotify.com/artist/2uv4Nr3UgSbEa9acPTJcVX,https://i.scdn.co/image/ab67616d0000b273cf139c11c493124bdc568996
2T8CUdrA64je3QHfcB0uYJ,Nguyên Vũ,1289,18,"v-pop, vinahouse",https://open.spotify.com/artist/2T8CUdrA64je3QHfcB0uYJ,https://i.scdn.co/image/ab67616d0000b27321b7d95478a629d7dd7b5478
64pk9TSotiH3VRJc2oEHhz,Pinky Vanh,289,18,"vinahouse, v-pop",https://open.spotify.com/artist/64pk9TSotiH3VRJc2oEHhz,https://i.scdn.co/image/ab67616d0000b273a658815d03e84be3ea912969
2wFLGhWSXQEk1xa3FRusBN,Danh Tuấn Trung,694,18,"vinahouse, v-pop",https://open.spotify.com/artist/2wFLGhWSXQEk1xa3FRusBN,https://i.scdn.co/image/ab6761610000e5ebf2449e6a5479acebb7e29263
6tsfwoZBQVBTrGmSBOuCaK,Nguyệt Chan,135,17,"vinahouse, v-pop",https://open.spotify.com/artist/6tsfwoZBQVBTrGmSBOuCaK,https://i.scdn.co/image/ab67616d0000b2739352c966eedac9f1a2fa8a33
055tKHSCudU5z9QjDbxUox,Tony Hoàng Anh,135,11,"vietnamese hip hop, v-pop",https://open.spotify.com/artist/055tKHSCudU5z9QjDbxUox,https://i.scdn.co/image/ab6761610000e5eb878849581274ecf1dfb1cb59
0USsiioabw7ukSY0ZBwXlP,Trung Hiếu,48,10,unknown,https://open.spotify.com/artist/0USsiioabw7ukSY0ZBwXlP,https://i.scdn.co/image/ab67616d0000b27349e77b4d41f0fce45de2683f
0hHw0uD1VFCrmJZGhrYqKA,Phạm Vũ Luân,9,5,bolero,https://open.spotify.com/artist/0hHw0uD1VFCrmJZGhrYqKA,https://i.scdn.co/image/ab67616d0000b2739f3d64e217a76a18f1c76cc4
5HsNpclQf1lxU1XulbOB1Z,Dương MasterD,36,2,unknown,https://open.spotify.com/artist/5HsNpclQf1lxU1XulbOB1Z,https://i.scdn.co/image/ab6761610000e5eb10c2e4a786a9bb27b57d49f4
